/* DATA DESCRIPTION:
THIS IS PRELIMINARY RAW DATA! DO NOT USE IN PUBLICATIONS!
FOR PUBLICATIONS VISIT WWW.PANGAEA.DE TO FIND THE VALIDATED DATASET!
Institution: Alfred Wegener Institut, Helmholtz Center for Polar and Marine Research
Station name: DBLK
WMO ID: 00067
PI: Holger Schmithüsen [holger.schmithuesen@awi.de]
Operator: Juliane Hempelt
Cruise: PS113


Coverage:	LATITUDE: -48.73907 * LONGITUDE: -62.15592
	DATE/TIME START: 2018-05-10T11:22:58 * DATE/TIME END: 2018-05-10T13:03:33
	MINIMUM ALTITUDE: 10m * MAXIMUM ALTITUDE: 30081m
*/
Altitude [m]	PPPP [hPa]	TTT [°C]	RH [%]	dd [deg]	ff [m/s]
3297	671.33	-4.67	95.0	260	12.6
3302	670.93	-4.70	95.2	260	12.6
3307	670.49	-4.73	95.4	260	12.6
3313	669.98	-4.78	95.7	260	12.7
3319	669.47	-4.83	96.0	260	12.7
3325	669.02	-4.86	96.2	259	12.7
3329	668.62	-4.90	96.5	259	12.7
3334	668.24	-4.93	96.7	259	12.8
3338	667.85	-4.97	96.9	259	12.8
3343	667.43	-5.00	97.2	259	12.8
3349	666.96	-5.03	97.4	259	12.8
3355	666.48	-5.07	97.7	259	12.9
3360	666.02	-5.09	97.9	259	12.9
3365	665.61	-5.12	98.1	259	12.9
3369	665.23	-5.14	98.3	258	12.9
3374	664.88	-5.16	98.5	258	12.9
3378	664.52	-5.19	98.6	258	12.9
3382	664.13	-5.22	98.7	258	12.9
3387	663.71	-5.25	98.8	258	12.9
3393	663.27	-5.27	98.8	258	12.9
3398	662.85	-5.30	98.9	258	12.9
3402	662.43	-5.33	98.9	259	12.9
3407	662.02	-5.35	99.0	259	12.9
3412	661.60	-5.38	99.0	259	12.9
3417	661.18	-5.42	99.1	259	12.9
3422	660.79	-5.45	99.0	259	12.8
3426	660.44	-5.48	98.9	260	12.8
3430	660.12	-5.50	98.8	260	12.8
3434	659.77	-5.51	98.7	260	12.8
3439	659.35	-5.54	98.6	260	12.8
3444	658.90	-5.57	98.5	261	12.7
3450	658.46	-5.61	98.5	261	12.7
3454	658.10	-5.63	98.4	261	12.7
3457	657.82	-5.64	98.3	262	12.7
3461	657.54	-5.65	98.2	262	12.7
3465	657.21	-5.68	98.2	263	12.6
3469	656.82	-5.71	98.2	263	12.6
3474	656.43	-5.75	98.3	263	12.6
3478	656.06	-5.78	98.3	264	12.6
3483	655.70	-5.80	98.2	264	12.6
3487	655.32	-5.82	98.2	264	12.6
3492	654.90	-5.85	98.3	265	12.6
3498	654.44	-5.90	98.4	265	12.6
3503	654.00	-5.94	98.5	265	12.6
3508	653.60	-5.97	98.5	265	12.6
3512	653.23	-5.99	98.5	266	12.6
3517	652.86	-6.02	98.6	266	12.7
3522	652.44	-6.05	98.6	266	12.7
3527	651.98	-6.07	98.7	266	12.7
3533	651.48	-6.09	98.8	266	12.8
3539	650.98	-6.09	98.9	266	12.8
3545	650.49	-6.10	99.1	266	12.9
3551	649.99	-6.11	99.1	267	12.9
3557	649.51	-6.12	99.2	267	13.0
3563	649.05	-6.11	99.3	267	13.1
3568	648.62	-6.10	99.3	267	13.2
3572	648.23	-6.10	99.3	267	13.2
3577	647.87	-6.09	99.4	267	13.3
3581	647.51	-6.10	99.4	267	13.4
3586	647.08	-6.12	99.4	267	13.4
3592	646.62	-6.15	99.3	267	13.5
3597	646.17	-6.18	99.3	267	13.6
3603	645.75	-6.21	99.4	267	13.6
3607	645.34	-6.24	99.4	267	13.7
3613	644.92	-6.28	99.4	267	13.7
3618	644.46	-6.31	99.4	267	13.8
3624	643.98	-6.34	99.4	267	13.8
3630	643.49	-6.37	99.4	267	13.8
3636	643.02	-6.41	99.4	267	13.9
3641	642.59	-6.44	99.4	267	13.9
3646	642.16	-6.48	99.4	267	13.9
3651	641.73	-6.52	99.4	267	13.9
3657	641.28	-6.57	99.4	267	13.9
3663	640.79	-6.61	99.4	267	13.9
3669	640.29	-6.66	99.4	267	13.9
3675	639.83	-6.70	99.4	267	13.9
3679	639.44	-6.72	99.5	267	14.0
3683	639.10	-6.75	99.5	266	14.0
3688	638.76	-6.77	99.5	266	14.0
3693	638.35	-6.79	99.6	266	14.0
3698	637.90	-6.83	99.6	266	14.0
3704	637.44	-6.88	99.5	266	14.1
3709	636.99	-6.92	99.5	266	14.1
3715	636.55	-6.96	99.5	266	14.2
3720	636.12	-6.99	99.5	266	14.2
3725	635.69	-7.02	99.5	266	14.3
3730	635.27	-7.06	99.6	267	14.4
3736	634.83	-7.09	99.8	267	14.5
3741	634.37	-7.12	99.8	267	14.6
3747	633.93	-7.16	99.9	267	14.7
3752	633.52	-7.20	99.9	268	14.8
3756	633.16	-7.25	99.9	268	14.9
3760	632.84	-7.29	99.8	268	15.1
3764	632.50	-7.33	99.8	269	15.2
3769	632.11	-7.37	99.8	269	15.4
3774	631.72	-7.41	99.9	269	15.5
3779	631.35	-7.45	100.0	270	15.7
3783	631.01	-7.47	100.0	270	15.8
3787	630.67	-7.50	100.0	271	16.0
3791	630.33	-7.52	100.0	271	16.2
3795	629.99	-7.55	99.9	272	16.3
3799	629.67	-7.58	99.8	272	16.5
3803	629.36	-7.61	99.8	273	16.7
3807	629.07	-7.64	99.7	273	16.8
3811	628.77	-7.63	99.7	273	17.0
3815	628.43	-7.55	99.6	274	17.1
3820	628.02	-7.40	99.5	274	17.3
3826	627.52	-7.26	99.2	274	17.4
3832	627.02	-7.20	98.8	274	17.5
3838	626.59	-7.19	98.4	275	17.7
3842	626.25	-7.17	98.0	275	17.8
3846	625.96	-7.16	97.6	275	17.9
3849	625.69	-7.16	97.2	275	18.0
3852	625.41	-7.16	96.9	275	18.1
3856	625.16	-7.17	96.8	275	18.1
3858	624.94	-7.18	96.9	275	18.2
3861	624.71	-7.19	96.9	275	18.3
3865	624.44	-7.20	96.9	275	18.3
3869	624.11	-7.23	96.8	275	18.4
3873	623.74	-7.25	96.8	275	18.4
3878	623.35	-7.27	96.7	275	18.5
3883	622.94	-7.29	96.7	275	18.5
3888	622.54	-7.33	96.8	275	18.6
3893	622.16	-7.38	96.7	275	18.6
3897	621.82	-7.41	96.5	275	18.6
3901	621.49	-7.43	96.5	275	18.6
3906	621.14	-7.43	96.7	275	18.6
3911	620.76	-7.44	97.0	275	18.6
3915	620.39	-7.48	97.2	275	18.6
3920	620.04	-7.54	97.2	275	18.6
3924	619.67	-7.60	96.9	275	18.6
3929	619.29	-7.65	96.3	275	18.6
3933	618.94	-7.69	95.7	274	18.6
3937	618.65	-7.71	95.2	274	18.6
3940	618.40	-7.72	95.1	274	18.6
3943	618.15	-7.73	95.2	274	18.6
3947	617.86	-7.73	95.5	274	18.5
3952	617.51	-7.74	96.2	274	18.5
3956	617.12	-7.76	96.8	274	18.5
3961	616.75	-7.80	97.2	274	18.5
3965	616.40	-7.84	97.2	273	18.5
3970	616.03	-7.89	97.0	273	18.5
3975	615.66	-7.93	96.7	273	18.5
3979	615.33	-7.95	96.5	273	18.5
3983	615.04	-7.96	96.2	272	18.5
3987	614.73	-7.96	95.4	272	18.5
3991	614.37	-7.95	93.4	272	18.6
3996	613.98	-7.91	90.5	272	18.6
4001	613.63	-7.86	87.9	272	18.6
4004	613.34	-7.82	85.7	271	18.7
4007	613.09	-7.80	83.5	271	18.8
4011	612.83	-7.81	81.2	271	18.8
4014	612.56	-7.82	79.0	271	18.9
4018	612.29	-7.83	77.2	271	19.0
4021	612.01	-7.84	75.9	271	19.1
4025	611.71	-7.81	74.9	271	19.1
4029	611.38	-7.79	73.6	271	19.2
4033	611.03	-7.69	71.1	271	19.3
4038	610.71	-7.54	67.9	271	19.4
4042	610.40	-7.42	65.6	271	19.4
4045	610.10	-7.34	64.4	271	19.5
4049	609.78	-7.27	63.9	271	19.6
4054	609.46	-7.20	63.5	271	19.6
4058	609.14	-7.15	63.1	271	19.6
4062	608.82	-7.09	62.4	271	19.7
4066	608.51	-6.98	61.3	271	19.7
4069	608.23	-6.81	60.2	271	19.7
4072	607.99	-6.66	59.2	271	19.7
4075	607.77	-6.57	58.7	271	19.6
4078	607.52	-6.54	58.7	271	19.6
4082	607.25	-6.51	59.1	272	19.6
4085	606.98	-6.50	59.5	272	19.5
4089	606.70	-6.48	60.0	272	19.4
4093	606.42	-6.47	60.4	272	19.4
4096	606.12	-6.43	60.4	272	19.3
4101	605.78	-6.39	59.6	272	19.3
4105	605.43	-6.31	58.5	272	19.2
4110	605.10	-6.22	57.7	272	19.1
4114	604.79	-6.16	57.2	272	19.1
4118	604.44	-6.12	56.8	272	19.0
4124	604.02	-6.09	56.5	272	19.0
4130	603.54	-6.10	56.5	272	19.0
4136	603.03	-6.12	56.6	272	19.0
4143	602.54	-6.16	56.6	272	19.0
4149	602.09	-6.21	57.0	272	19.0
4154	601.71	-6.27	57.9	272	19.0
4158	601.38	-6.32	58.7	272	19.1
4162	601.04	-6.37	59.1	272	19.1
4167	600.67	-6.43	59.3	272	19.2
4172	600.29	-6.49	59.5	272	19.3
4177	599.89	-6.50	59.3	272	19.4
4183	599.49	-6.46	58.3	272	19.5
4188	599.06	-6.43	57.3	272	19.6
4194	598.64	-6.43	57.0	272	19.8
4199	598.23	-6.41	57.0	272	19.9
4204	597.82	-6.41	57.0	272	20.0
4210	597.42	-6.44	57.1	272	20.2
4215	597.03	-6.48	57.4	272	20.3
4220	596.66	-6.52	57.7	272	20.5
4224	596.31	-6.55	57.7	272	20.6
4229	595.97	-6.55	57.4	272	20.8
4233	595.59	-6.54	57.0	271	20.9
4239	595.15	-6.56	57.0	271	21.0
4246	594.65	-6.63	57.1	271	21.1
4252	594.15	-6.70	57.2	271	21.3
4258	593.70	-6.75	56.9	271	21.4
4263	593.33	-6.77	56.5	271	21.5
4267	593.03	-6.78	56.0	271	21.5
4271	592.71	-6.78	55.8	271	21.6
4276	592.34	-6.79	55.8	271	21.7
4282	591.91	-6.82	56.0	271	21.7
4288	591.48	-6.85	56.0	270	21.8
4293	591.09	-6.88	55.9	270	21.8
4298	590.73	-6.90	55.9	270	21.8
4302	590.37	-6.91	56.0	270	21.8
4308	589.96	-6.93	56.2	270	21.8
4314	589.50	-6.98	56.2	270	21.8
4320	589.02	-7.04	56.2	270	21.8
4326	588.57	-7.09	56.2	271	21.7
4332	588.14	-7.12	56.2	271	21.7
4337	587.72	-7.16	56.2	271	21.7
4343	587.30	-7.20	56.3	271	21.6
4349	586.87	-7.22	56.3	271	21.6
4354	586.44	-7.25	56.3	271	21.5
4360	586.02	-7.29	56.4	272	21.5
4365	585.61	-7.34	56.5	272	21.4
4371	585.22	-7.39	56.7	272	21.4
4375	584.88	-7.43	56.8	273	21.3
4379	584.58	-7.46	56.9	273	21.3
4383	584.31	-7.47	57.0	273	21.2
4387	584.01	-7.48	57.1	274	21.2
4392	583.63	-7.51	57.0	274	21.2
4397	583.21	-7.56	56.9	274	21.1
4403	582.79	-7.62	57.0	274	21.1
4408	582.40	-7.69	57.1	275	21.1
4413	582.04	-7.75	57.3	275	21.1
4418	581.70	-7.80	57.5	275	21.2
4422	581.40	-7.83	57.7	275	21.2
4425	581.12	-7.87	57.9	276	21.3
4429	580.84	-7.91	58.2	276	21.3
4433	580.55	-7.94	58.4	276	21.4
4437	580.23	-7.98	58.5	276	21.5
4442	579.90	-8.01	58.5	276	21.6
4446	579.57	-8.04	58.5	276	21.7
4450	579.24	-8.07	58.5	276	21.9
4455	578.91	-8.08	58.6	275	22.0
4460	578.55	-8.08	58.4	275	22.1
4465	578.13	-8.09	58.0	275	22.3
4471	577.69	-8.10	57.6	275	22.4
4478	577.23	-8.14	57.5	275	22.6
4484	576.77	-8.16	57.6	274	22.7
4490	576.32	-8.17	57.6	274	22.9
4496	575.89	-8.14	57.4	274	23.0
4501	575.51	-8.11	57.1	273	23.1
4506	575.14	-8.05	56.7	273	23.2
4511	574.74	-7.98	56.3	272	23.3
4517	574.31	-7.92	56.0	272	23.4
4523	573.87	-7.89	55.7	272	23.5
4529	573.45	-7.88	55.5	271	23.5
4534	573.07	-7.87	55.4	271	23.5
4539	572.71	-7.85	55.3	270	23.6
4544	572.34	-7.79	55.1	270	23.6
4549	571.93	-7.72	54.9	270	23.5
4555	571.50	-7.69	54.7	269	23.5
4561	571.03	-7.70	54.6	269	23.5
4568	570.52	-7.75	54.5	269	23.4
4576	569.99	-7.79	54.5	268	23.4
4583	569.47	-7.84	54.5	268	23.3
4589	568.98	-7.89	54.4	268	23.2
4596	568.53	-7.95	54.5	267	23.2
4601	568.13	-8.01	54.6	267	23.1
4606	567.75	-8.07	54.7	267	23.0
4611	567.40	-8.11	54.7	267	23.0
4616	567.06	-8.16	55.0	267	22.9
4621	566.70	-8.22	55.6	267	22.9
4626	566.31	-8.28	56.2	267	22.9
4632	565.85	-8.32	56.5	267	22.8
4639	565.34	-8.36	56.5	267	22.9
4646	564.83	-8.40	56.2	267	22.9
4653	564.37	-8.43	55.8	267	22.9
4658	563.97	-8.45	55.5	267	22.9
4663	563.61	-8.47	55.4	267	23.0
4668	563.24	-8.50	55.3	267	23.1
4674	562.83	-8.55	55.3	267	23.2
4680	562.39	-8.62	55.4	267	23.2
4686	561.93	-8.68	55.6	267	23.3
4693	561.47	-8.74	55.9	268	23.4
4699	560.98	-8.79	55.9	268	23.5
4706	560.48	-8.85	55.9	268	23.6
4712	560.03	-8.91	55.9	268	23.7
4718	559.66	-8.96	56.0	268	23.8
4722	559.35	-9.00	56.1	268	23.9
4726	559.07	-9.04	56.2	269	24.0
4730	558.77	-9.08	56.3	269	24.1
4734	558.46	-9.12	56.4	269	24.1
4739	558.12	-9.17	56.7	269	24.2
4744	557.76	-9.22	56.9	269	24.2
4749	557.38	-9.27	57.2	269	24.2
4755	556.98	-9.32	57.5	270	24.2
4760	556.58	-9.38	57.7	270	24.2
4766	556.18	-9.43	57.6	270	24.2
4772	555.76	-9.47	57.5	270	24.2
4778	555.31	-9.53	57.6	270	24.2
4784	554.85	-9.59	57.9	270	24.2
4790	554.41	-9.65	58.3	270	24.1
4796	553.99	-9.71	58.6	270	24.1
4802	553.55	-9.77	58.9	270	24.0
4809	553.09	-9.82	59.1	270	24.0
4816	552.61	-9.88	59.3	270	23.9
4822	552.11	-9.95	59.5	270	23.9
4829	551.62	-10.02	59.7	270	23.8
4836	551.14	-10.08	59.9	270	23.8
4843	550.66	-10.13	60.2	270	23.7
4850	550.15	-10.19	60.5	270	23.7
4857	549.65	-10.27	60.8	270	23.7
4863	549.22	-10.33	61.2	270	23.6
4868	548.88	-10.39	61.5	270	23.6
4872	548.59	-10.43	61.6	270	23.6
4876	548.27	-10.48	61.8	270	23.6
4881	547.90	-10.53	62.0	269	23.6
4887	547.50	-10.59	62.2	269	23.6
4893	547.09	-10.65	62.4	269	23.5
4899	546.67	-10.70	62.6	269	23.5
4905	546.21	-10.75	63.1	269	23.6
4912	545.71	-10.82	63.7	269	23.6
4920	545.19	-10.89	64.2	269	23.6
4927	544.69	-10.96	64.6	270	23.6
4933	544.24	-11.02	64.8	270	23.6
4939	543.85	-11.08	64.9	270	23.6
4944	543.47	-11.13	65.1	270	23.6
4949	543.10	-11.18	65.2	270	23.6
4955	542.71	-11.25	65.4	270	23.6
4961	542.27	-11.32	65.4	270	23.6
4967	541.80	-11.39	65.5	270	23.6
4974	541.35	-11.45	65.5	271	23.6
4979	540.96	-11.50	65.7	271	23.6
4984	540.62	-11.54	65.9	271	23.6
4989	540.31	-11.58	66.3	271	23.6
4993	539.98	-11.63	66.7	271	23.6
4999	539.57	-11.68	67.0	272	23.6
5006	539.10	-11.75	67.3	272	23.5
5013	538.59	-11.82	67.6	272	23.5
5020	538.09	-11.91	68.0	272	23.5
5027	537.62	-11.99	68.4	272	23.4
5033	537.20	-12.07	68.6	272	23.4
5039	536.80	-12.13	68.7	272	23.3
5044	536.39	-12.18	68.8	272	23.3
5051	535.95	-12.23	69.0	272	23.2
5057	535.49	-12.27	69.2	272	23.2
5064	535.04	-12.32	69.4	272	23.1
5069	534.65	-12.35	69.7	272	23.1
5074	534.33	-12.38	70.0	272	23.0
5078	534.06	-12.40	70.2	272	23.0
5082	533.78	-12.43	70.5	272	22.9
5086	533.48	-12.47	70.8	272	22.9
5091	533.16	-12.51	71.1	272	22.9
5095	532.84	-12.54	71.3	272	22.8
5100	532.53	-12.57	71.4	272	22.8
5104	532.22	-12.59	71.4	271	22.8
5109	531.88	-12.61	71.5	271	22.8
5114	531.52	-12.65	71.6	271	22.8
5119	531.18	-12.69	71.7	271	22.8
5124	530.85	-12.73	71.9	271	22.8
5128	530.53	-12.77	72.1	271	22.8
5133	530.19	-12.80	72.2	270	22.8
5138	529.83	-12.82	72.4	270	22.8
5144	529.47	-12.84	72.7	270	22.9
5149	529.12	-12.87	73.1	270	22.9
5154	528.78	-12.91	73.5	270	23.0
5158	528.45	-12.94	73.9	270	23.0
5163	528.11	-12.98	74.2	269	23.1
5168	527.78	-13.02	74.5	269	23.1
5173	527.45	-13.07	74.7	269	23.2
5177	527.15	-13.11	74.8	269	23.2
5181	526.85	-13.15	74.9	269	23.3
5186	526.54	-13.19	74.8	269	23.3
5191	526.21	-13.23	74.5	269	23.4
5196	525.86	-13.27	74.0	269	23.4
5201	525.49	-13.31	73.6	268	23.5
5207	525.09	-13.36	73.5	268	23.5
5213	524.66	-13.42	73.5	268	23.6
5220	524.20	-13.47	73.7	268	23.6
5226	523.77	-13.53	73.9	268	23.6
5232	523.34	-13.57	74.1	268	23.7
5239	522.90	-13.61	74.2	268	23.7
5246	522.41	-13.64	74.0	268	23.7
5253	521.94	-13.66	73.5	267	23.7
5259	521.51	-13.67	72.9	267	23.7
5265	521.12	-13.69	72.4	267	23.7
5270	520.74	-13.72	72.3	267	23.7
5276	520.32	-13.76	72.4	267	23.7
5283	519.85	-13.81	72.5	267	23.6
5290	519.37	-13.87	72.5	266	23.6
5297	518.93	-13.94	72.7	266	23.6
5302	518.57	-14.00	72.9	266	23.5
5306	518.27	-14.05	73.1	266	23.5
5310	518.01	-14.08	73.3	266	23.4
5314	517.73	-14.12	73.5	265	23.4
5319	517.42	-14.16	73.7	265	23.3
5323	517.10	-14.20	73.9	265	23.3
5328	516.78	-14.24	74.0	265	23.2
5333	516.46	-14.27	74.2	265	23.2
5338	516.13	-14.31	74.3	264	23.1
5343	515.78	-14.34	74.4	264	23.1
5348	515.42	-14.38	74.5	264	23.1
5354	515.04	-14.42	74.7	264	23.0
5359	514.65	-14.46	74.9	264	23.0
5365	514.26	-14.50	75.1	263	23.0
5371	513.87	-14.54	75.3	263	23.0
5377	513.46	-14.59	75.4	263	23.0
5383	513.02	-14.64	75.4	263	23.0
5390	512.60	-14.67	75.2	263	23.0
5395	512.24	-14.68	74.8	262	23.0
5399	511.95	-14.66	74.5	262	23.0
5403	511.69	-14.64	74.2	262	23.0
5407	511.42	-14.64	74.1	262	23.0
5411	511.14	-14.66	74.1	262	23.0
5415	510.87	-14.68	74.2	262	23.1
5419	510.59	-14.68	74.0	262	23.1
5424	510.28	-14.65	73.7	262	23.1
5430	509.91	-14.61	73.2	261	23.1
5436	509.51	-14.59	72.6	261	23.1
5441	509.11	-14.56	71.7	261	23.1
5447	508.74	-14.47	70.6	261	23.2
5452	508.38	-14.34	69.2	261	23.2
5458	508.01	-14.24	67.8	261	23.2
5463	507.64	-14.19	66.9	262	23.2
5468	507.32	-14.20	66.4	262	23.2
5472	507.05	-14.22	66.2	262	23.2
5476	506.79	-14.26	66.2	262	23.2
5480	506.52	-14.30	66.1	262	23.2
5484	506.26	-14.32	66.0	262	23.2
5488	506.01	-14.32	65.6	262	23.3
5491	505.77	-14.29	64.8	263	23.3
5495	505.52	-14.23	63.7	263	23.3
5499	505.23	-14.14	62.3	263	23.3
5504	504.92	-14.06	61.0	263	23.4
5509	504.58	-14.00	59.9	264	23.4
5515	504.20	-13.95	59.0	264	23.5
5521	503.81	-13.91	58.3	264	23.5
5527	503.41	-13.90	58.0	265	23.6
5533	503.02	-13.92	57.8	265	23.7
5538	502.65	-13.94	57.7	265	23.7
5544	502.30	-13.97	57.6	266	23.8
5548	501.98	-13.99	57.4	266	23.9
5553	501.66	-14.01	57.3	266	24.0
5558	501.34	-14.04	57.1	266	24.1
5563	501.01	-14.08	57.1	267	24.2
5569	500.66	-14.12	57.0	267	24.3
5574	500.30	-14.16	56.9	267	24.4
5579	499.94	-14.20	56.9	267	24.5
5585	499.58	-14.24	56.8	267	24.6
5590	499.21	-14.27	56.7	267	24.7
5596	498.83	-14.29	56.6	268	24.8
5602	498.46	-14.31	56.3	268	24.9
5607	498.13	-14.33	56.0	268	24.9
5611	497.84	-14.33	55.7	268	25.0
5615	497.58	-14.34	55.6	268	25.0
5619	497.35	-14.36	55.6	268	25.1
5622	497.12	-14.39	55.6	268	25.1
5626	496.89	-14.42	55.6	268	25.1
5629	496.67	-14.43	55.4	268	25.2
5633	496.44	-14.45	55.2	268	25.2
5636	496.19	-14.48	55.1	268	25.2
5641	495.92	-14.52	55.1	268	25.1
5645	495.64	-14.56	55.2	268	25.1
5649	495.38	-14.59	55.4	268	25.1
5653	495.13	-14.62	55.4	268	25.1
5657	494.87	-14.65	55.4	268	25.0
5661	494.61	-14.66	55.4	268	25.0
5665	494.34	-14.69	55.3	268	25.0
5669	494.09	-14.72	55.3	268	24.9
5672	493.85	-14.75	55.4	268	24.9
5676	493.59	-14.79	55.5	268	24.8
5681	493.30	-14.82	55.6	268	24.8
5685	493.01	-14.86	55.8	268	24.8
5690	492.69	-14.90	56.2	268	24.8
5695	492.36	-14.95	56.6	268	24.7
5700	492.02	-14.99	57.1	269	24.7
5706	491.65	-15.03	57.5	269	24.7
5712	491.25	-15.08	58.0	269	24.7
5719	490.83	-15.14	58.4	269	24.8
5725	490.40	-15.19	58.7	269	24.8
5732	489.99	-15.23	58.8	269	24.8
5737	489.62	-15.28	58.8	269	24.9
5742	489.29	-15.32	58.8	269	24.9
5747	488.98	-15.36	58.7	269	25.0
5752	488.67	-15.39	58.7	268	25.1
5757	488.32	-15.43	58.7	268	25.1
5763	487.95	-15.48	58.8	268	25.2
5769	487.59	-15.54	58.9	268	25.3
5774	487.26	-15.59	59.1	268	25.4
5779	486.95	-15.63	59.4	268	25.5
5783	486.65	-15.66	59.5	268	25.6
5788	486.34	-15.70	59.6	268	25.7
5793	486.02	-15.75	59.8	268	25.8
5798	485.73	-15.80	59.9	268	25.9
5802	485.44	-15.84	60.0	268	26.0
5806	485.16	-15.88	60.2	268	26.1
5811	484.87	-15.92	60.5	268	26.2
5815	484.58	-15.96	60.7	268	26.3
5820	484.28	-16.00	60.9	268	26.4
5825	483.94	-16.04	61.0	268	26.5
5831	483.55	-16.09	61.2	268	26.5
5838	483.12	-16.15	61.3	268	26.6
5845	482.69	-16.21	61.4	268	26.7
5851	482.32	-16.25	61.5	268	26.7
5855	482.01	-16.28	61.6	268	26.8
5859	481.77	-16.30	61.8	268	26.8
5863	481.54	-16.32	62.0	268	26.8
5867	481.28	-16.35	62.3	269	26.9
5871	481.01	-16.40	62.6	269	26.9
5875	480.74	-16.44	63.0	269	26.9
5879	480.49	-16.47	63.4	269	26.9
5883	480.25	-16.50	63.8	269	26.8
5887	479.99	-16.53	64.2	269	26.8
5891	479.73	-16.56	64.6	270	26.8
5895	479.46	-16.58	64.9	270	26.8
5900	479.18	-16.60	65.2	270	26.8
5905	478.87	-16.63	65.5	270	26.7
5909	478.56	-16.65	65.7	271	26.7
5914	478.26	-16.68	65.8	271	26.7
5919	477.94	-16.70	65.9	271	26.7
5925	477.57	-16.73	66.1	271	26.6
5932	477.14	-16.76	66.4	271	26.6
5938	476.72	-16.79	66.7	272	26.6
5944	476.35	-16.83	67.0	272	26.6
5949	476.03	-16.87	67.4	272	26.6
5954	475.74	-16.89	67.7	272	26.6
5958	475.46	-16.91	68.0	272	26.6
5963	475.16	-16.93	68.2	273	26.6
5969	474.80	-16.98	68.4	273	26.6
5975	474.39	-17.04	68.6	273	26.6
5982	473.99	-17.10	68.8	273	26.6
5987	473.63	-17.16	69.0	273	26.6
5992	473.30	-17.22	69.1	273	26.7
5998	472.95	-17.27	69.4	273	26.7
6004	472.55	-17.32	69.7	273	26.7
6011	472.12	-17.38	70.1	274	26.8
6017	471.75	-17.45	70.5	274	26.8
6022	471.45	-17.50	70.9	274	26.8
6026	471.20	-17.53	71.3	274	26.8
6030	470.96	-17.54	71.8	274	26.9
6034	470.68	-17.56	72.4	274	26.9
6039	470.35	-17.60	73.0	274	26.9
6045	470.01	-17.66	73.5	274	27.0
6050	469.66	-17.73	73.7	274	27.0
6055	469.34	-17.78	73.9	274	27.0
6060	469.06	-17.82	74.2	275	27.0
6064	468.79	-17.85	74.5	275	27.0
6068	468.53	-17.89	74.8	275	27.0
6072	468.30	-17.93	75.0	275	27.0
6075	468.08	-17.97	75.2	275	27.0
6079	467.83	-18.01	75.4	275	27.0
6084	467.53	-18.05	75.7	275	27.0
6090	467.18	-18.10	75.9	275	27.0
6096	466.78	-18.17	76.3	275	26.9
6103	466.37	-18.24	76.8	275	26.9
6109	465.99	-18.31	77.2	275	26.8
6114	465.66	-18.36	77.5	275	26.8
6119	465.36	-18.40	77.8	275	26.7
6124	465.04	-18.43	78.0	275	26.6
6130	464.68	-18.47	78.3	275	26.6
6136	464.30	-18.53	78.6	275	26.5
6142	463.92	-18.59	78.9	275	26.4
6148	463.57	-18.65	79.3	275	26.3
6154	463.21	-18.71	79.8	275	26.3
6160	462.81	-18.77	80.3	275	26.2
6167	462.39	-18.84	80.8	275	26.1
6173	462.00	-18.90	81.1	275	26.0
6178	461.67	-18.96	81.4	274	26.0
6183	461.39	-19.00	81.6	274	25.9
6187	461.16	-19.04	81.8	274	25.8
6190	460.93	-19.06	81.9	274	25.8
6194	460.69	-19.09	82.1	274	25.7
6198	460.44	-19.14	82.3	274	25.7
6203	460.17	-19.19	82.5	274	25.6
6207	459.92	-19.24	82.8	274	25.6
6210	459.69	-19.27	83.0	274	25.6
6214	459.44	-19.29	83.1	274	25.6
6218	459.19	-19.32	83.2	274	25.5
6223	458.92	-19.37	83.3	274	25.5
6227	458.65	-19.41	83.5	274	25.5
6232	458.38	-19.46	83.8	274	25.5
6236	458.12	-19.49	84.1	274	25.5
6240	457.86	-19.53	84.3	274	25.5
6244	457.59	-19.57	84.5	274	25.5
6249	457.32	-19.61	84.8	274	25.6
6253	457.05	-19.66	85.2	274	25.6
6258	456.78	-19.70	85.5	274	25.6
6262	456.50	-19.74	85.7	274	25.6
6267	456.21	-19.78	85.8	274	25.6
6272	455.92	-19.82	85.9	274	25.6
6276	455.64	-19.86	86.0	274	25.7
6280	455.40	-19.89	86.3	274	25.7
6284	455.16	-19.93	86.6	274	25.7
6288	454.89	-19.97	86.9	274	25.7
6293	454.60	-20.01	87.3	274	25.7
6298	454.28	-20.07	87.7	274	25.7
6304	453.92	-20.13	88.1	274	25.7
6310	453.56	-20.19	88.5	274	25.7
6315	453.23	-20.24	88.8	274	25.7
6320	452.92	-20.28	89.1	274	25.7
6325	452.64	-20.32	89.4	274	25.7
6330	452.36	-20.35	89.7	274	25.7
6334	452.09	-20.37	89.8	274	25.7
6339	451.81	-20.39	89.6	274	25.6
6343	451.55	-20.39	88.9	274	25.6
6347	451.29	-20.38	87.9	274	25.6
6351	451.04	-20.37	86.6	274	25.6
6355	450.79	-20.37	85.2	274	25.5
6360	450.51	-20.36	83.6	274	25.5
6365	450.23	-20.35	81.7	275	25.5
6369	449.95	-20.32	79.5	275	25.4
6374	449.67	-20.27	77.1	275	25.4
6378	449.41	-20.20	74.7	275	25.4
6382	449.16	-20.14	72.9	275	25.3
6386	448.93	-20.11	71.9	275	25.3
6390	448.69	-20.10	71.4	275	25.3
